Profile,Latitude,Longitude,grid_id,spatial_fold
759,24.21302778,117.6172222,4023,1
760,27.31111111,117.4652222,5023,4
761,24.23727778,117.9706944,4023,1
762,24.24141667,117.9719167,4023,1
763,24.98766667,118.8746111,4023,1
764,26.69152778,118.1009444,5023,4
765,25.56380556,117.0101667,5023,4
766,27.31177778,117.4658333,5023,4
767,26.63422222,118.8671667,5023,4
768,24.15741667,117.48225,4023,1
769,24.28608333,117.0393611,4023,1
770,24.50083333,117.3691667,4023,1
771,25.31386111,118.3228056,5023,4
772,25.33775,118.7533056,5023,4
773,26.03691667,117.3180556,5023,4
774,24.50155556,117.3684722,4023,1
775,24.79183333,118.4749167,4023,1
776,27.09508333,119.3427778,5023,4
777,26.34508333,116.8537778,5023,4
778,24.58886111,117.0546111,4023,1
779,26.85711111,118.9579167,5023,4
780,26.71986111,119.4419722,5023,4
781,27.26952778,119.5524444,5023,4
782,26.41433333,117.1181667,5023,4
783,24.48113889,117.6403333,4023,1
784,27.07819444,118.4449444,5023,4
785,27.29208333,120.1143889,5024,3
786,26.71108333,119.3551944,5023,4
787,24.50941667,117.8086111,4023,1
788,25.23480556,118.9995556,5023,4
789,24.03888889,117.696,4023,1
790,24.23697222,117.9711111,4023,1
791,26.67677778,118.0963333,5023,4
792,27.24063889,119.0619167,5023,4
793,26.03566667,117.3181111,5023,4
794,23.95433333,117.2505556,4023,1
795,24.24813889,117.3793889,4023,1
796,26.98763889,118.4743889,5023,4
797,25.49277778,118.2073611,5023,4
798,27.29613889,120.1761944,5024,3
799,24.51244444,117.7916389,4023,1
800,24.49575,117.94575,4023,1
801,25.18836111,116.7831389,5023,4
802,23.694,117.0791389,4023,1
803,27.22638889,119.1123611,5023,4
804,26.92838889,120.2236111,5024,3
805,24.19591667,117.9091389,4023,1
806,26.05336111,119.2073889,5023,4
807,23.93783333,117.7415556,4023,1
808,25.48638889,119.2081389,5023,4
809,27.36977778,118.0063889,5023,4
810,27.37622222,117.8911111,5023,4
811,24.50152778,117.36875,4023,1
812,26.44030556,117.8046667,5023,4
813,25.243,118.40275,5023,4
814,25.99663889,119.2301944,5023,4
815,25.02230556,118.8915833,5023,4
816,24.15672222,117.4816667,4023,1
817,25.20030556,116.7954444,5023,4
818,25.56308333,119.3326389,5023,4
819,23.93130556,117.7467222,4023,1
820,24.237,117.9713611,4023,1
821,24.19394444,117.90775,4023,1
822,24.23925,117.9715278,4023,1
823,24.24247222,117.9716111,4023,1
824,25.59347222,116.9585833,5023,4
825,27.13661111,119.2362222,5023,4
826,26.85047222,118.6564444,5023,4
827,26.36741667,116.8959444,5023,4
828,26.17466667,118.7998889,5023,4
829,24.06219444,117.083,4023,1
830,25.60533333,116.7626389,5023,4
831,24.31116667,117.0650278,4023,1
832,24.13622222,117.5411111,4023,1
833,23.77794444,117.1061111,4023,1
834,26.44533333,116.7033889,5023,4
835,23.64488889,117.39675,4023,1
836,26.79366667,119.989,5023,4
837,26.15205556,119.1136944,5023,4
838,23.93711111,117.7435556,4023,1
839,24.18972222,117.9060556,4023,1
840,27.03236111,118.3181111,5023,4
841,26.87066667,117.1067778,5023,4
842,24.72969444,117.6129722,4023,1
843,24.51652778,117.7892778,4023,1
844,25.78394444,118.8588056,5023,4
845,26.38911111,117.7976111,5023,4
846,26.91877778,117.1499722,5023,4
847,24.3115,118.1163056,4023,1
848,26.70702778,118.7361111,5023,4
849,24.50922222,117.8093611,4023,1
850,26.67761111,118.09825,5023,4
851,24.98669444,118.49125,4023,1
852,24.49663889,117.9441667,4023,1
853,24.8165,118.0482778,4023,1
854,23.53083333,116.8655556,4023,1
855,23.65861111,116.9611111,4023,1
856,23.53305556,116.4658333,4023,1
857,23.57527778,116.5216667,4023,1
858,23.59472222,116.8019444,4023,1
859,23.52944444,116.8486111,4023,1
860,23.32805556,116.1991667,4023,1
861,24.42611111,116.4322222,4023,1
862,23.20916667,116.1688889,4023,1
863,23.1925,116.1272222,4023,1
864,24.41,116.4391667,4023,1
865,24.71111111,116.1886111,4023,1
866,23.82861111,116.1286111,4023,1
867,23.26138889,116.1869444,4023,1
868,24.5075,116.6855556,4023,1
869,25.96483333,116.1373889,5023,4
870,27.31741667,116.2418056,5023,4
871,27.34202778,116.8823889,5023,4
872,27.11677778,116.6401944,5023,4
873,26.78925,116.3341111,5023,4
874,26.8875,116.0936944,5023,4
875,27.43575,119.8736944,5023,4
876,31.46664167,80.45793694,6016,3
877,31.64786111,80.33030556,6016,3
878,31.54652333,79.97751583,6015,4
879,31.3674075,80.55739778,6016,3
880,31.53274667,79.98064667,6015,4
881,31.78820389,85.09988028,6017,1
882,30.59232083,82.48690333,6016,3
883,31.51558,81.1956,6016,3
884,29.37473083,85.24027417,5017,1
885,30.15111111,83.22861111,6016,3
886,29.64263278,84.30661444,5016,0
887,30.21457722,85.32879444,6017,1
888,30.60620889,82.43664528,6016,3
889,29.88625056,85.74969889,5017,1
890,29.54488889,85.7505,5017,1
891,29.75538889,83.94933333,5016,0
892,30.68788889,81.71869444,6016,3
893,27.66777778,89.08111111,5017,1
894,28.83872222,89.88944444,5017,1
895,31.98531528,90.37974,6018,3
896,31.22775333,92.1595425,6018,3
897,32.03191111,91.69346944,6018,3
898,31.04619361,92.46049194,6018,3
899,29.71710556,92.00639167,5018,4
900,30.37162778,90.91285556,6018,3
901,29.34663889,86.89443361,5017,1
902,30.59559167,91.50030278,6018,3
903,28.06640556,91.95088333,5018,4
904,27.98748333,91.98198611,5018,4
905,29.86527778,92.3325,5018,4
906,29.72333167,89.79389694,5017,1
907,30.97783611,91.65646944,6018,3
908,27.67704444,89.105,5017,1
909,28.85442778,91.99038611,5018,4
910,30.22067222,90.63034167,6018,3
911,28.90361111,90.11416667,5018,4
912,32.01818056,91.04029167,6018,3
913,31.95201111,90.72153056,6018,3
914,29.62194944,89.66602778,5017,1
915,28.36643611,91.92973333,5018,4
916,28.886134,89.659258,5017,1
917,29.23558333,88.90858333,5017,1
918,29.18210833,91.77648056,5018,4
919,28.54435278,89.67041389,5017,1
920,29.56416667,90.9925,5018,4
921,29.36083333,90.77222222,5018,4
922,29.35273417,89.63678333,5017,1
923,28.45369444,97.05275,5019,0
924,29.67025,94.33108333,5018,4
925,29.63763889,94.71425,5018,4
926,30.96112583,92.58231944,6018,3
927,30.20517222,97.28668611,6019,0
928,28.76606111,97.64378056,5019,0
929,29.335525,95.35640889,5019,0
930,29.67224194,94.30632333,5018,4
931,29.67188278,94.30615556,5018,4
932,29.31716389,97.00011667,5019,0
933,31.84733611,92.921075,6018,3
934,31.53302278,95.30103806,6019,0
935,31.93180111,93.89006806,6018,3
936,31.58845,95.71590556,6019,0
937,29.33444694,97.08601111,5019,0
938,30.400775,97.21813333,6019,0
939,31.14828056,97.24729722,6019,0
940,31.15545556,97.28036944,6019,0
941,28.45355556,97.05238889,5019,0
942,29.61224722,94.37199444,5018,4
943,31.14036944,97.22544722,6019,0
944,31.13426389,97.20994444,6019,0
945,31.11067222,96.70571111,6019,0
946,29.64927222,94.71138056,5018,4
947,29.92861111,95.63916667,5019,0
948,29.33884444,95.3349875,5019,0
949,29.27231972,95.20445722,5019,0
950,29.33178833,95.35560444,5019,0
951,30.06055556,95.19855556,6019,0
952,29.668025,94.37183889,5018,4
953,28.79517222,97.61198889,5019,0
954,28.8023,97.4847,5019,0
955,28.78991389,97.53398056,5019,0
956,31.34555639,95.70619694,6019,0
957,30.06469778,96.92462806,6019,0
958,28.72215,97.7048,5019,0
959,31.37238889,97.71238889,6019,0
960,29.87257778,92.62134722,5018,4
961,28.47902778,102.5657778,5020,4
962,30.76597222,104.2240278,6020,4
963,30.92466667,104.2008056,6020,4
964,30.80875,103.6426389,6020,4
965,30.8915,104.0068056,6020,4
966,31.45775,103.17075,6020,4
967,31.82013889,100.2683889,6020,4
968,31.61716667,99.96011111,6019,0
969,31.44988889,103.1649167,6020,4
970,31.45488889,103.1693889,6020,4
971,27.56677778,101.7547222,5020,4
972,31.75380556,102.7269167,6020,4
973,27.49569444,101.3835556,5020,4
974,30.96433333,101.13825,6020,4
975,31.44441667,103.1640556,6020,4
976,31.44286111,103.1586944,6020,4
977,31.45263889,103.1651667,6020,4
978,29.97986111,102.9841667,5020,4
979,29.575,103.5533889,5020,4
980,30.38780556,103.8890833,6020,4
981,29.04627778,102.5226667,5020,4
982,27.80580556,103.1865833,5020,4
983,27.94708333,102.7466944,5020,4
984,28.66738889,102.5255,5020,4
985,28.10627778,102.2449444,5020,4
986,30.21911111,103.2979722,6020,4
987,27.75322222,102.7748611,5020,4
988,29.9385,103.7988611,5020,4
989,29.59791667,102.6219167,5020,4
990,28.28036111,102.7712778,5020,4
991,31.14586111,104.0276111,6020,4
992,30.70363889,103.5776389,6020,4
993,30.53436111,103.9288889,6020,4
994,29.23988889,103.8818889,5020,4
995,30.80238889,101.2885278,6020,4
996,31.81166667,99.42958333,6019,0
997,31.63961111,100.2439444,6020,4
998,30.02769444,100.7921944,6020,4
999,30.01811111,100.8111667,6020,4
1000,30.0775,101.8049444,6020,4
1001,31.9385,102.1350833,6020,4
1002,30.56805556,103.8133333,6020,4
1003,27.65911111,102.3904167,5020,4
1004,30.03522222,101.5066389,6020,4
1005,31.03013889,102.2271111,6020,4
1006,31.70519444,100.1845556,6020,4
1007,31.88566667,102.2531667,6020,4
1008,31.48180556,100.0981389,6020,4
1009,28.9945,102.7666389,5020,4
1010,29.32552778,102.5356667,5020,4
1011,30.90155556,101.22225,6020,4
1012,31.72805556,102.0101111,6020,4
1013,31.51941667,103.5496389,6020,4
1014,31.45547222,103.1701944,6020,4
1015,30.91819444,101.8710556,6020,4
1016,31.01233333,102.3979444,6020,4
1017,31.45616667,103.1711389,6020,4
1018,29.86244444,102.2810278,5020,4
1019,30.07444444,102.7606389,6020,4
1020,29.17472222,103.6437222,5020,4
1021,29.04411111,102.5911667,5020,4
1022,29.94441667,104.2715,5020,4
1023,27.82786111,103.1744722,5020,4
1024,29.48508333,103.6325556,5020,4
1025,27.53372222,101.7112778,5020,4
1026,30.21661111,103.4791667,6020,4
1027,28.19316667,102.9918611,5020,4
1028,27.51238889,102.4598611,5020,4
1029,28.11436111,102.2241111,5020,4
1030,29.97994444,102.9869722,5020,4
1031,29.38227778,103.7773056,5020,4
1032,29.52911111,104.0111111,5020,4
1033,27.74927778,103.2514444,5020,4
1034,31.15713889,103.9529444,6020,4
1035,29.82180556,103.7727778,5020,4
1036,28.10283333,102.2454167,5020,4
1037,28.72711111,102.2596389,5020,4
1038,30.65066667,103.4278889,6020,4
1039,30.68297222,103.7709722,6020,4
1040,31.79869444,101.6007778,6020,4
1041,27.75808333,102.0444167,5020,4
1042,31.7135,102.7403889,6020,4
1043,28.88202778,102.2969167,5020,4
1044,30.31908333,103.1567222,6020,4
1045,28.12913889,103.0071389,5020,4
1046,31.79444444,99.48205556,6019,0
1047,31.56344444,103.4331111,6020,4
1048,31.25405556,100.7989167,6020,4
1049,31.16077778,103.9811667,6020,4
1050,30.23147222,103.9435,6020,4
1051,30.47363889,104.1669167,6020,4
1052,30.26594444,103.2056111,6020,4
1053,27.5761,103.76135,5020,4
1054,27.79461,99.69506,5019,0
1055,28.03172,104.13264,5020,4
1056,27.88255556,107.6054722,5021,1
1057,27.84980556,108.4886389,5021,1
1058,27.60563889,106.755,5021,1
1059,27.83883333,108.0209722,5021,1
1060,27.62080556,109.1411111,5021,1
1061,27.68736111,108.6309167,5021,1
1062,27.88341667,108.4228889,5021,1
1063,28.40583333,106.4218333,5021,1
1064,28.32830556,105.9590556,5021,1
1065,27.66705556,108.7783056,5021,1
1066,27.72286111,107.0626389,5021,1
1067,27.81088889,107.5062778,5021,1
1068,28.48375,107.6706389,5021,1
1069,28.43433333,106.6793889,5021,1
1070,28.13725,108.8604444,5021,1
1071,27.73586111,107.0685556,5021,1
1072,28.20661111,108.3033611,5021,1
1073,27.912,107.7030833,5021,1
1074,28.27933333,107.37925,5021,1
1075,27.97188889,108.037,5021,1
1076,28.46891667,105.8202222,5021,1
1077,28.13719444,109.1890556,5021,1
1078,27.66777778,106.2525,5021,1
1079,28.11077778,108.9646944,5021,1
1080,28.10041667,108.7875,5021,1
1081,28.15325,107.9171111,5021,1
1082,28.30772222,107.1241389,5021,1
1083,28.51741667,107.7316667,5021,1
1084,28.32502778,107.8450833,5021,1
1085,28.43683333,106.6475,5021,1
1086,27.76,107.4817778,5021,1
1087,27.85172222,107.569,5021,1
1088,28.391,106.7706944,5021,1
1089,27.814,106.9133333,5021,1
1090,27.98355556,108.4468333,5021,1
1091,28.21780556,108.169,5021,1
1092,27.46869444,108.2128056,5021,1
1093,27.72416667,109.2320833,5021,1
1094,28.54525,105.6961111,5021,1
1095,28.48283333,105.6506389,5021,1
1096,28.23813889,107.2055833,5021,1
1097,28.29691667,106.0523611,5021,1
1098,27.69783333,108.6288333,5021,1
1099,27.81169444,107.91425,5021,1
1100,28.40705556,105.9710556,5021,1
1101,27.94769444,109.2858889,5021,1
1102,28.47611111,107.6510833,5021,1
1103,28.06372222,108.3207222,5021,1
1104,27.66836111,106.2522778,5021,1
1105,28.28311111,105.9863889,5021,1
1106,27.75591667,106.3431667,5021,1
1107,28.43738889,106.6660833,5021,1
1108,27.62880556,106.2804722,5021,1
1109,30.36311111,109.366,6021,2
1110,30.15833333,109.4988889,6021,2
1111,30.18325,109.8159722,6021,2
1112,29.57777778,110.0569444,5022,2
1113,28.33333333,109.5583333,5021,1
1114,29.18472222,109.935,5021,1
1115,29.37583333,109.4286111,5021,1
1116,28.06277778,110.0841667,5022,2
1117,28.83888889,109.2530556,5021,1
1118,28.92861111,110.1152778,5022,2
1119,29.18277778,109.8261111,5021,1
1120,29.28083333,109.9191667,5021,1
1121,28.8425,109.4269444,5021,1
1122,28.62829722,110.00875,5022,2
1123,27.52944444,110.1255556,5022,2
1124,27.7287,109.7558,5021,1
1125,28.3886,109.4981,5021,1
1126,28.35916667,109.9675,5021,1
1127,31.08397222,104.7775278,6020,4
1128,30.74833333,104.3550556,6020,4
1129,31.44380556,104.4562778,6020,4
1130,30.93075,104.4324444,6020,4
1131,28.83325,105.9026944,5021,1
1132,31.55569444,104.3449722,6020,4
1133,28.04169444,105.6074722,5021,1
1134,30.49980556,106.4566944,6021,2
1135,31.29022222,106.2417778,6021,2
1136,30.50047222,106.8285,6021,2
1137,28.17386111,105.1380278,5021,1
1138,30.27791667,104.8881389,6020,4
1139,31.10863889,107.4773056,6021,2
1140,28.59827778,104.8323333,5020,4
1141,29.62888889,105.1319722,5021,1
1142,30.35869444,106.2258333,6021,2
1143,28.78758333,104.3181389,5020,4
1144,31.61525,106.4656944,6021,2
1145,29.13888889,104.8543056,5020,4
1146,29.10177778,105.3338611,5021,1
1147,28.14838889,104.4637778,5020,4
1148,28.53005556,104.758,5020,4
1149,28.22738889,105.4103056,5021,1
1150,28.77558333,105.0825833,5021,1
1151,28.76852778,104.4342778,5020,4
1152,31.98486111,106.5958056,6021,2
1153,31.78577778,104.9267778,6020,4
1154,31.16430556,104.4682778,6020,4
1155,31.70372222,104.5339444,6020,4
1156,30.96688889,105.9983333,6021,2
1157,31.22463889,106.1732222,6021,2
1158,29.42436111,104.7920278,5020,4
1159,30.80877778,105.3115833,6021,2
1160,30.32375,104.5825556,6020,4
1161,30.72280556,105.8496111,6021,2
1162,28.82275,104.94175,5020,4
1163,30.85008333,104.4678611,6020,4
1164,31.08477778,104.5990556,6020,4
1165,30.17344444,105.378,6021,2
1166,30.79897222,107.0193889,6021,2
1167,30.59830556,105.6511111,6021,2
1168,28.87463889,105.5431389,5021,1
1169,30.20077778,104.6060556,6020,4
1170,31.88352778,105.0138333,6021,2
1171,30.77261111,107.1373056,6021,2
1172,31.07008333,107.9083611,6021,2
1173,31.14694444,105.2094444,6021,2
1174,30.3895,106.9761944,6021,2
1175,31.62277778,107.7586111,6021,2
1176,31.84883333,106.8958611,6021,2
1177,31.06827778,105.4776111,6021,2
1178,31.79130556,107.8536389,6021,2
1179,28.88752778,105.8931389,5021,1
1180,29.40447222,105.1915278,5021,1
1181,29.38333333,104.6310278,5020,4
1182,28.82886111,104.57425,5020,4
1183,31.69541667,104.4706944,6020,4
1184,31.74525,107.02575,6021,2
1185,30.72619444,105.6919167,6021,2
1186,30.60580556,106.6973333,6021,2
1187,31.43916667,104.4988056,6020,4
1188,29.54613889,104.6006667,5020,4
1189,27.633494,104.819931,5020,4
1190,27.888417,104.43635,5020,4
1191,27.86395,104.47767,5020,4
1192,29.23125,108.1419722,5021,1
1193,30.39608333,108.0361389,6021,2
1194,29.60111111,108.8294167,5021,1
1195,30.22038889,107.2568333,6021,2
1196,30.783,108.9441389,6021,2
1197,29.19919444,107.1459167,5021,1
1198,29.06358333,106.1922778,5021,1
1199,29.26991667,105.7800556,5021,1
1200,29.45702778,106.92925,5021,1
1201,29.61094444,105.38,5021,1
1202,28.82927778,106.5222222,5021,1
1203,29.99708333,106.10425,5021,1
1204,29.96016667,107.1498056,5021,1
1205,30.94036111,108.3345833,6021,2
1206,29.05436111,106.1946111,5021,1
1207,29.80013889,106.2080556,5021,1
1208,30.18461111,106.2102778,6021,2
1209,29.61666667,105.3461111,5021,1
1210,29.55752778,108.6001111,5021,1
1211,28.82825,106.5214444,5021,1
1212,29.63061111,107.1782222,5021,1
1213,29.39963889,107.2837222,5021,1
1214,28.65602778,106.7703333,5021,1
1215,29.48516667,105.8608889,5021,1
1216,28.435,108.9564722,5021,1
1217,29.99244444,106.1517222,5021,1
1218,28.72508333,108.79475,5021,1
1219,30.6835,107.6238611,6021,2
1220,30.38741667,107.4296667,6021,2
1221,30.65322222,108.20275,6021,2
1222,29.222,105.8827778,5021,1
1223,29.21316667,107.2944722,5021,1
1224,30.50052778,107.6315833,6021,2
1225,30.08930556,105.7096944,6021,2
1226,29.59527778,105.7235278,5021,1
1227,30.88547222,109.6471389,6021,2
1228,30.10338889,105.8213333,6021,2
1229,29.331,105.8824167,5021,1
1230,29.06147222,106.1970278,5021,1
1231,29.31547222,106.1639167,5021,1
1232,29.58402778,105.38025,5021,1
1233,29.39275,107.7748056,5021,1
1234,31.42866667,109.1890556,6021,2
1235,31.03911111,109.9044722,6021,2
1236,31.00894444,109.886,6021,2
1237,31.40916667,109.1935833,6021,2
1238,31.33916667,109.5084722,6021,2
1239,31.57233333,109.0067778,6021,2
1240,31.62666667,108.9754722,6021,2
1241,30.22447222,108.4093333,6021,2
1242,30.01002778,108.3960833,6021,2
1243,28.64875,106.4151667,5021,1
1244,28.68702778,109.1444722,5021,1
1245,30.64605556,107.5371667,6021,2
1246,29.68902778,106.1365833,5021,1
1247,28.73822222,106.4513056,5021,1
1248,28.47277778,109.00625,5021,1
1249,29.13791667,108.3290833,5021,1
1250,29.03255556,106.7686667,5021,1
1251,29.76438889,106.4570278,5021,1
1252,30.10216667,105.6979444,6021,2
1253,30.00475,106.2839444,6021,2
1254,30.16483333,105.9316667,6021,2
1255,30.17255556,105.9318333,6021,2
1256,28.80377778,108.5882222,5021,1
1257,29.00463889,105.8528889,5021,1
1258,31.13086111,108.4921111,6021,2
1259,30.10605556,108.2492222,6021,2
1260,32.00238889,108.81925,6021,2
1261,30.64758333,108.98475,6021,2
1262,31.68727778,109.1714722,6021,2
1263,31.59213889,109.0008333,6021,2
1264,28.75288889,108.4281667,5021,1
1265,30.83688889,109.6989722,6021,2
1266,29.42908333,107.7350278,5021,1
1267,31.78186111,109.0849722,6021,2
1268,29.45341667,107.7354444,5021,1
1269,30.97913889,109.8069167,6021,2
1270,28.82933333,106.5224167,5021,1
1271,28.85383333,108.7273333,5021,1
1272,30.79111111,109.3138333,6021,2
1273,29.76855556,107.352,5021,1
1274,31.04469444,109.9222778,6021,2
1275,30.25102778,107.2715,6021,2
1276,30.67136111,108.4879444,6021,2
1277,31.40383333,109.2533611,6021,2
1278,29.26283333,108.7523889,5021,1
1279,31.07875,109.6140278,6021,2
1280,29.21772222,108.27975,5021,1
1281,29.76036111,106.4318056,5021,1
1282,29.20361111,106.471,5021,1
1283,29.06727778,106.1944722,5021,1
1284,29.06166667,106.1925833,5021,1
1285,29.99333333,107.7520278,5021,1
1286,30.65697222,108.5982222,6021,2
1287,29.01880556,106.766,5021,1
1288,29.24488889,106.4906667,5021,1
1289,29.45041667,106.6641389,5021,1
1290,29.05444444,106.1937222,5021,1
1291,29.66152778,106.0323889,5021,1
1292,28.73819444,106.4538333,5021,1
1293,29.01833333,106.7657222,5021,1
1294,29.93527778,107.032,5021,1
1295,29.73113889,105.6836111,5021,1
1296,29.50952778,105.4770833,5021,1
1297,30.35033333,107.7088333,6021,2
1298,30.48241667,107.8603056,6021,2
1299,30.18663889,106.17025,6021,2
1300,29.95963889,105.9681111,5021,1
1301,29.61408333,105.4046667,5021,1
1302,29.90130556,107.7125278,5021,1
1303,30.36266667,107.8003333,6021,2
1304,29.8055,105.8602222,5021,1
1305,29.99669444,106.76125,5021,1
1306,29.22183333,105.8820278,5021,1
1307,30.15808333,107.3191944,6021,2
1308,29.92458333,106.73825,5021,1
1309,29.34966667,106.1405278,5021,1
1310,30.1805,107.3782778,6021,2
1311,30.65177778,108.3970556,6021,2
1312,29.71322222,107.4530556,5021,1
1313,31.92525,108.7056667,6021,2
1314,31.02116667,109.4306944,6021,2
1315,29.72980556,107.5073611,5021,1
1316,28.85116667,106.9057778,5021,1
1317,29.99658333,106.1019444,5021,1
1318,31.02536111,109.3979167,6021,2
1319,29.03286111,106.7685833,5021,1
1320,30.07638889,106.3083056,6021,2
1321,29.06327778,106.1929722,5021,1
1322,30.23238889,106.1739722,6021,2
1323,31.14397222,108.8611111,6021,2
1324,31.21344444,108.42825,6021,2
1325,29.99925,106.2783333,5021,1
1326,29.81691667,105.6728889,5021,1
1327,29.28063889,106.19975,5021,1
